id,group,lang,bytes,tokens,cosine,norm_a,norm_b
evidence-concept-0,evidence,,39,,1.0,1.000000003713154,1.000000003713154
evidence-concept-1,evidence,,40,,1.0000000000000002,0.9999999675260647,0.9999999675260647
evidence-concept-2,evidence,,34,,0.9999999999999999,0.9999999727947262,0.9999999727947262
evidence-framed-0,evidence,,48,,1.0000000000000002,1.000000002252152,1.000000002252152
evidence-framed-1,evidence,,49,,1.0,1.0000000317973796,1.0000000317973796
evidence-framed-2,evidence,,43,,1.0000000000000002,1.000000021572453,1.000000021572453
evidence-query-0,evidence,,36,,0.9999999999999999,0.9999999902073294,0.9999999902073294
evidence-query-1,evidence,,26,,1.0000000000000002,0.9999999987880352,0.9999999987880352
evidence-query-2,evidence,,42,,0.9999999999999999,0.9999999642193367,0.9999999642193367
